,DATE,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,STAT_CAUSE_DESCR
20993,2013-02-28,33.5156,-117.164083,0.1,A,Children
20994,2013-06-03,39.498033,-121.58315,0.1,A,Missing/Undefined
20995,2013-06-19,33.2724,-117.02343300000001,1.0,B,Arson
20996,2013-06-25,37.170683000000004,-119.83406699999999,9.0,B,Missing/Undefined
20997,2013-05-21,33.99705,-117.4855,1.0,B,Missing/Undefined
20998,2013-05-02,38.7492,-120.670767,3.0,B,Equipment Use
20999,2013-06-15,39.113033,-121.35998300000001,340.0,E,Missing/Undefined
21000,2013-06-11,38.94565,-121.09816699999999,1.0,B,Missing/Undefined
21001,2013-06-17,37.408167,-121.15799999999999,40.0,C,Miscellaneous
21002,2013-05-31,34.955328,-120.489571,0.5,B,Missing/Undefined
21003,2013-06-10,38.623000000000005,-122.712717,0.1,A,Lightning
21004,2013-06-30,33.976116999999995,-116.544917,0.1,A,Miscellaneous
21005,2013-04-30,33.68915,-116.036833,0.1,A,Miscellaneous
21006,2013-04-24,37.945861,-121.26884299999999,0.01,A,Missing/Undefined
21007,2013-06-06,37.346433000000005,-120.503767,0.25,A,Missing/Undefined
21008,2013-05-18,33.685466999999996,-116.195217,1.0,B,Missing/Undefined
21009,2013-05-18,40.09005,-123.795617,0.1,A,Missing/Undefined
21010,2013-05-19,39.906233,-122.17408300000001,15.0,C,Debris Burning
21011,2013-05-28,36.9274,-119.76093300000001,0.5,B,Miscellaneous
21012,2013-02-16,36.678033,-120.65775,0.1,A,Missing/Undefined
21013,2013-06-29,37.336717,-120.57703300000001,0.1,A,Missing/Undefined
21014,2013-05-22,37.737336,-121.95133799999999,0.1,A,Miscellaneous
21015,2013-04-08,36.014145,-119.57202,1.0,B,Missing/Undefined
21016,2013-04-24,37.419616999999995,-120.6676,0.5,B,Miscellaneous
21017,2013-05-17,38.074329,-122.542822,0.25,A,Missing/Undefined
21018,2013-04-23,38.576727000000005,-121.415351,0.01,A,Children
21019,2013-05-03,35.080576,-118.62551,0.01,A,Equipment Use
21020,2013-06-13,37.935983,-120.739433,22.0,C,Miscellaneous
21021,2013-05-13,35.519267,-120.52563300000001,0.1,A,Equipment Use
21022,2013-04-24,39.196483,-123.274483,0.1,A,Debris Burning
21023,2013-04-25,35.311817,-120.81335,0.25,A,Miscellaneous
21024,2013-04-28,37.126783,-120.120167,2.5,B,Equipment Use
21025,2013-06-06,40.62765,-122.257883,0.4,B,Children
21026,2013-06-16,37.2072,-119.7733,0.5,B,Missing/Undefined
21027,2013-04-25,37.945295,-121.289077,0.1,A,Missing/Undefined
21028,2013-06-30,37.946248,-121.297756,0.01,A,Missing/Undefined
21029,2013-06-14,41.197633,-123.732483,0.4,B,Missing/Undefined
21030,2013-06-19,37.4225,-120.790167,0.1,A,Missing/Undefined
21031,2013-06-05,38.992416999999996,-122.70211699999999,31.0,C,Arson
21032,2013-05-05,38.052026,-122.513046,0.1,A,Missing/Undefined
21033,2013-06-03,39.275833,-121.63490300000001,0.5,B,Children
21034,2013-05-15,40.122167,-122.234733,0.1,A,Miscellaneous
21035,2013-04-27,35.407426,-119.00974599999999,2.1,B,Missing/Undefined
21036,2013-06-30,37.739278000000006,-121.476703,0.1,A,Missing/Undefined
21037,2013-05-21,33.917183,-117.32728300000001,20.0,C,Missing/Undefined
21038,2013-05-01,38.371,-122.28325,25.0,C,Missing/Undefined
21039,2013-06-13,33.71725,-116.25861699999999,0.1,A,Debris Burning
21040,2013-05-20,33.6349,-116.1249,0.1,A,Missing/Undefined
21041,2013-05-04,36.984833,-120.03825,0.25,A,Missing/Undefined
21042,2013-04-22,37.737336,-121.95133799999999,0.01,A,Missing/Undefined
21043,2013-06-05,39.464033,-121.576917,1.0,B,Equipment Use
21044,2013-05-10,34.570805,-120.19188700000001,0.01,A,Missing/Undefined
21045,2013-04-29,38.48745,-120.51596699999999,0.25,A,Debris Burning
21046,2013-06-11,38.5835,-123.09216699999999,1.0,B,Lightning
21047,2013-05-02,37.8392,-120.62606699999999,0.1,A,Missing/Undefined
21048,2013-05-31,37.834696,-122.00688899999999,0.25,A,Equipment Use
21049,2013-06-06,37.995927,-121.314591,0.01,A,Missing/Undefined
21050,2013-05-20,38.68782,-121.343864,0.01,A,Missing/Undefined
21051,2013-05-17,33.831265,-116.53481200000002,0.01,A,Missing/Undefined
21052,2013-06-08,38.095883,-120.80713300000001,20.0,C,Miscellaneous
21053,2013-05-24,38.676128999999996,-121.382958,0.01,A,Missing/Undefined
21054,2013-06-08,38.481408,-122.76253600000001,1.0,B,Missing/Undefined
21055,2013-05-06,36.8172,-121.39075,1.0,B,Children
21056,2013-06-04,37.748928,-121.475858,0.1,A,Missing/Undefined
21057,2013-04-26,33.823583,-117.00363300000001,1.0,B,Miscellaneous
21058,2013-06-14,38.863667,-121.221167,0.5,B,Missing/Undefined
21059,2013-05-15,36.601583000000005,-119.64701699999999,1.0,B,Miscellaneous
21060,2013-06-26,34.4248,-117.61621699999999,1.0,B,Smoking
21061,2013-05-30,35.451285999999996,-119.024378,3.22,B,Arson
21062,2013-04-30,38.434767,-121.983167,2.0,B,Equipment Use
21063,2013-05-14,36.9231,-119.79398300000001,1.0,B,Miscellaneous
21064,2013-05-29,33.9318,-116.987467,0.25,A,Missing/Undefined
21065,2013-06-12,39.013133,-121.35823300000001,0.2,A,Miscellaneous
21066,2013-06-10,39.277867,-122.46003300000001,1.0,B,Miscellaneous
21067,2013-04-22,39.535767,-121.57768300000001,0.1,A,Miscellaneous
21068,2013-05-30,37.835333,-121.626667,27.0,C,Equipment Use
21069,2013-06-26,34.664522999999996,-120.108834,0.01,A,Missing/Undefined
21070,2013-06-08,40.68945,-122.2645,3.0,B,Arson
21071,2013-05-10,41.222333,-124.09955,1.0,B,Miscellaneous
21072,2013-05-02,35.412282,-119.05883100000001,1.0,B,Missing/Undefined
21073,2013-05-11,37.50728,-122.292955,0.5,B,Miscellaneous
21074,2013-05-25,33.761983,-116.89191699999999,0.1,A,Children
21075,2013-05-19,33.222833,-117.041533,0.25,A,Miscellaneous
21076,2013-05-25,37.68495,-122.397663,1.01,B,Equipment Use
21077,2013-06-25,36.71435,-119.23391699999999,118.0,D,Missing/Undefined
21078,2013-06-15,38.7456,-120.66631699999999,0.25,A,Debris Burning
21079,2013-05-13,37.027633,-121.53315,0.5,B,Miscellaneous
21080,2013-05-14,37.911255,-122.308504,0.01,A,Missing/Undefined
21081,2013-05-30,39.34355,-123.31735,1.0,B,Arson
21082,2013-03-02,36.444733,-121.316933,0.1,A,Arson
21083,2013-01-14,38.542317,-123.28933300000001,0.18,A,Debris Burning
21084,2013-03-25,33.75055,-117.11485,0.1,A,Missing/Undefined
21085,2013-03-29,33.946583000000004,-117.298217,0.25,A,Missing/Undefined
21086,2013-03-27,35.0396,-120.47855,1.0,B,Missing/Undefined
21087,2013-01-05,37.043217,-119.353167,0.1,A,Debris Burning
21088,2013-03-29,38.021063,-121.271658,0.01,A,Missing/Undefined
21089,2013-03-03,33.497983000000005,-117.069433,0.1,A,Debris Burning
21090,2013-03-06,35.292883,-120.81091699999999,0.1,A,Miscellaneous
21091,2013-03-27,34.378883,-117.20996699999999,1.0,B,Debris Burning
21092,2013-02-10,35.028155,-118.078453,10.0,C,Miscellaneous
21093,2013-03-27,37.334633000000004,-120.83283300000001,0.25,A,Debris Burning
21094,2013-03-12,32.952917,-116.840383,0.02,A,Miscellaneous
21095,2013-02-28,33.991933,-117.39691699999999,1.0,B,Miscellaneous
21096,2013-01-17,39.27015,-121.04348300000001,0.1,A,Miscellaneous
21097,2013-01-11,37.054317,-120.40296699999999,0.1,A,Miscellaneous
21098,2013-03-22,33.944383,-117.22191699999999,0.02,A,Missing/Undefined
21099,2013-03-14,32.814683,-116.86226699999999,1.0,B,Missing/Undefined
21100,2013-02-04,37.678096999999994,-121.787617,0.01,A,Miscellaneous
21101,2013-01-13,33.8228,-117.12433300000001,0.1,A,Missing/Undefined
21102,2013-02-18,36.0879,-120.672067,2.0,B,Miscellaneous
21103,2013-03-07,33.750983000000005,-117.105667,1.0,B,Miscellaneous
21104,2013-01-11,33.75795,-116.3644,1.0,B,Missing/Undefined
21105,2013-01-14,33.98245,-117.37570500000001,0.1,A,Missing/Undefined
21106,2013-01-15,33.983467,-117.48413300000001,1.0,B,Miscellaneous
21107,2013-01-08,37.29325,-121.93771299999999,0.01,A,Campfire
21108,2013-03-13,38.169317,-122.199933,1.5,B,Missing/Undefined
21109,2013-01-28,38.018302,-121.33183999999999,0.01,A,Missing/Undefined
21110,2013-03-18,37.032583,-120.2023,0.1,A,Miscellaneous
21111,2013-01-10,37.890983,-121.76726699999999,0.1,A,Missing/Undefined
21112,2013-02-22,37.145617,-120.825167,0.25,A,Miscellaneous
21113,2013-03-17,37.949549,-121.29020200000001,0.1,A,Miscellaneous
21114,2013-03-18,34.542755,-118.03041100000002,0.12,A,Missing/Undefined
21115,2013-04-22,37.763946000000004,-121.414722,0.1,A,Missing/Undefined
21116,2013-06-02,37.200833,-121.942217,11.0,C,Miscellaneous
21117,2013-06-30,38.552983000000005,-122.44605,0.1,A,Missing/Undefined
21118,2013-06-14,33.9031,-116.75831699999999,0.25,A,Missing/Undefined
21119,2013-06-20,38.358902,-122.50496100000001,0.5,B,Equipment Use
21120,2013-05-13,40.148337,-122.217951,0.1,A,Missing/Undefined
21121,2013-05-08,38.649095,-121.308458,0.01,A,Missing/Undefined
21122,2013-06-13,37.936652,-121.28128899999999,0.1,A,Missing/Undefined
21123,2013-04-11,37.326975,-120.478366,0.05,A,Arson
21124,2013-04-06,35.616248999999996,-119.65241,2.5,B,Miscellaneous
21125,2013-05-15,36.991667,-120.03316699999999,0.25,A,Missing/Undefined
21126,2013-06-12,36.9736,-120.0746,0.1,A,Smoking
21127,2013-06-08,37.2581,-119.70313300000001,0.1,A,Miscellaneous
21128,2013-05-21,38.683818,-121.45279,1.0,B,Missing/Undefined
21129,2013-06-29,33.646283000000004,-116.1289,15.2,C,Arson
21130,2013-06-01,35.449101,-118.88319299999999,2.61,B,Missing/Undefined
21131,2013-04-27,36.236232,-119.74468999999999,1.0,B,Missing/Undefined
21132,2013-05-26,39.503516999999995,-122.52600000000001,0.25,A,Equipment Use
21133,2013-06-02,39.431056,-121.547192,1.0,B,Arson
21134,2013-05-31,38.17995,-120.568367,0.4,B,Miscellaneous
21135,2013-06-26,39.834933,-121.68366699999999,1.0,B,Miscellaneous
21136,2013-06-28,36.871283,-119.62065,0.1,A,Miscellaneous
21137,2013-05-04,39.611,-121.215,1.0,B,Miscellaneous
21138,2013-05-18,40.6971,-122.82145,0.1,A,Debris Burning
21139,2013-05-11,33.566483000000005,-116.99976699999999,0.25,A,Equipment Use
21140,2013-04-03,33.767126,-117.82328799999999,1.0,B,Equipment Use
21141,2013-06-27,37.0229,-122.00475,1.0,B,Miscellaneous
21142,2013-06-06,33.97785,-116.963733,0.4,B,Equipment Use
21143,2013-04-23,38.7003,-121.06871699999999,0.1,A,Debris Burning
21144,2013-05-08,36.676583,-119.78573300000001,2.0,B,Equipment Use
21145,2013-04-16,33.969017,-117.25255,0.1,A,Missing/Undefined
21146,2013-04-20,34.072183,-117.083983,0.4,B,Equipment Use
21147,2013-06-29,35.428083,-119.01180500000001,2.01,B,Missing/Undefined
21148,2013-06-12,33.609517,-114.73178300000001,0.1,A,Missing/Undefined
21149,2013-06-01,40.017083,-122.38676699999999,1.0,B,Arson
21150,2013-05-18,33.668695,-117.84858600000001,0.01,A,Smoking
21151,2013-04-13,36.965633000000004,-120.88331699999999,0.5,B,Missing/Undefined
21152,2013-05-16,38.668449,-121.33636399999999,0.01,A,Arson
21153,2013-05-20,35.5032,-120.91215,30.0,C,Missing/Undefined
21154,2013-05-29,37.382567,-120.58115,1.0,B,Miscellaneous
21155,2013-04-11,38.833833,-122.729033,0.1,A,Debris Burning
21156,2013-04-11,36.712383,-119.3644,0.5,B,Debris Burning
21157,2013-06-06,37.975767,-120.36045,0.25,A,Missing/Undefined
21158,2013-05-31,37.753964,-121.471451,0.1,A,Missing/Undefined
21159,2013-06-21,39.169967,-121.58995,1.0,B,Arson
21160,2013-04-12,32.847398,-115.631676,0.1,A,Debris Burning
21161,2013-06-08,37.927803000000004,-122.52621200000002,0.1,A,Missing/Undefined
21162,2013-05-22,37.296704,-120.482413,1.0,B,Equipment Use
21163,2013-05-29,36.23915,-120.3724,1.0,B,Miscellaneous
21164,2013-04-16,33.650698999999996,-117.95033500000001,1.0,B,Miscellaneous
21165,2013-04-27,34.030186,-117.15207,0.01,A,Equipment Use
21166,2013-06-17,37.990953000000005,-121.31262199999999,0.1,A,Missing/Undefined
21167,2013-06-25,37.997887,-121.30139799999999,0.1,A,Missing/Undefined
21168,2013-06-15,36.880283,-120.110367,1.0,B,Missing/Undefined
21169,2013-05-14,37.996457,-121.30539099999999,0.01,A,Missing/Undefined
21170,2013-05-12,33.63042,-117.69886699999999,0.25,A,Miscellaneous
21171,2013-05-08,33.961933,-116.907233,100.0,D,Missing/Undefined
21172,2013-06-21,38.728817,-121.36463300000001,1.0,B,Arson
21173,2013-06-20,38.179817,-120.9596,1.0,B,Missing/Undefined
21174,2013-05-29,36.85065,-121.7097,0.8,B,Missing/Undefined
21175,2013-05-05,37.012316999999996,-122.06386699999999,1.0,B,Miscellaneous
21176,2013-06-12,38.054033000000004,-120.23675,0.25,A,Debris Burning
21177,2013-05-07,38.495767,-123.00781699999999,1.0,B,Missing/Undefined
21178,2013-04-23,33.986333,-117.42835,0.1,A,Smoking
21179,2013-04-29,35.398109000000005,-118.91485800000001,0.25,A,Arson
21180,2013-06-22,35.819666999999995,-119.05343300000001,0.42,B,Miscellaneous
21181,2013-04-21,37.056067,-121.59365,1.0,B,Equipment Use
21182,2013-05-02,33.9957,-117.14845,0.25,A,Missing/Undefined
21183,2013-04-13,35.271682,-119.00315400000001,0.1,A,Arson
21184,2013-05-28,34.253065,-118.774735,8.0,B,Missing/Undefined
21185,2013-06-14,36.974567,-120.07711699999999,1.0,B,Smoking
21186,2013-05-24,38.755583,-120.8249,0.1,A,Equipment Use
21187,2013-04-25,39.362533,-121.7817,0.08,A,Equipment Use
21188,2013-05-13,36.43105,-119.8012,0.25,A,Debris Burning
21189,2013-06-13,35.487266999999996,-120.59325,7.0,B,Miscellaneous
21190,2013-06-04,33.946317,-116.9595,1.0,B,Missing/Undefined
21191,2013-06-29,38.41645,-122.00276699999999,1.0,B,Miscellaneous
21192,2013-05-17,39.502666999999995,-121.34488300000001,0.5,B,Equipment Use
21193,2013-05-21,35.719518,-119.098257,0.01,A,Missing/Undefined
21194,2013-05-07,38.743668,-121.22603500000001,0.01,A,Missing/Undefined
21195,2013-05-17,33.6567,-116.16423300000001,0.25,A,Miscellaneous
21196,2013-04-26,37.593408000000004,-122.503666,0.01,A,Miscellaneous
21197,2013-05-16,36.823433,-121.38803300000001,0.1,A,Missing/Undefined
21198,2013-06-02,36.716933000000004,-119.7637,1.0,B,Arson
21199,2013-05-17,37.097017,-121.72935,2.4,B,Miscellaneous
21200,2013-06-12,38.235731,-122.4629,3.0,B,Miscellaneous
21201,2013-05-05,37.963002,-121.268033,0.01,A,Missing/Undefined
21202,2013-04-26,34.10825,-117.184983,0.1,A,Equipment Use
21203,2013-06-22,36.9506,-121.523067,0.1,A,Missing/Undefined
21204,2013-06-18,38.017734999999995,-121.2811,0.25,A,Missing/Undefined
21205,2013-05-20,38.9324,-121.090767,0.02,A,Equipment Use
21206,2013-05-21,37.908629,-121.287791,2.0,B,Missing/Undefined
21207,2013-06-17,35.564167,-120.58616699999999,0.25,A,Miscellaneous
21208,2013-05-02,36.791317,-119.699067,1.0,B,Smoking
21209,2013-06-09,39.718483,-121.82173300000001,1.0,B,Missing/Undefined
21210,2013-06-25,37.8968,-120.83055,15.0,C,Missing/Undefined
21211,2013-06-29,33.6654,-116.12931699999999,0.25,A,Missing/Undefined
21212,2013-04-14,33.689033,-117.24245,0.1,A,Miscellaneous
21213,2013-01-26,33.634167,-117.266733,1.0,B,Miscellaneous
21214,2013-02-27,37.15453,-121.98839,0.01,A,Equipment Use
21215,2013-02-24,38.344215999999996,-121.960241,0.01,A,Missing/Undefined
21216,2013-03-17,33.76475,-117.107133,1.0,B,Missing/Undefined
21217,2013-02-16,33.810767,-116.985017,1.0,B,Equipment Use
21218,2013-01-15,41.813533,-124.0828,1.0,B,Miscellaneous
21219,2013-01-21,35.775566999999995,-121.327067,0.1,A,Children
21220,2013-02-26,34.037282,-117.36869899999999,0.1,A,Missing/Undefined
21221,2013-02-21,38.275481,-121.60126799999999,1.0,B,Missing/Undefined
21222,2013-02-09,36.867317,-121.58665,0.1,A,Miscellaneous
21223,2013-03-26,34.069415,-117.352979,0.01,A,Missing/Undefined
21224,2013-03-14,37.328792,-120.490192,0.11,A,Missing/Undefined
21225,2013-01-21,38.611533,-120.670883,0.1,A,Debris Burning
21226,2013-03-14,37.1651,-119.751783,0.1,A,Debris Burning
21227,2013-02-01,34.433583,-117.57513300000001,0.1,A,Miscellaneous
21228,2013-03-20,33.7285,-116.205183,0.25,A,Miscellaneous
21229,2013-02-10,38.048411,-122.521023,0.1,A,Missing/Undefined
21230,2013-03-31,36.793566999999996,-119.540117,1.0,B,Lightning
21231,2013-01-14,36.743549,-118.15637,10.0,C,Powerline
21232,2013-03-30,38.819833,-120.89741699999999,0.25,A,Debris Burning
21233,2013-03-11,39.0067,-121.28391699999999,4.0,B,Debris Burning
21234,2013-03-02,38.549001000000004,-121.7908,0.1,A,Missing/Undefined
21235,2013-03-22,38.040128,-122.263322,0.1,A,Missing/Undefined
21236,2013-01-19,37.678133,-121.787599,0.1,A,Missing/Undefined
21237,2013-03-26,37.761817,-120.1535,1.0,B,Miscellaneous
21238,2013-03-27,32.813567,-116.962317,1.0,B,Missing/Undefined
21239,2013-03-28,36.181433,-121.14735,1.0,B,Miscellaneous
21240,2013-01-05,33.810266,-118.04418000000001,1.0,B,Equipment Use
21241,2013-02-14,33.900683,-116.188767,1.0,B,Missing/Undefined
21242,2013-03-23,34.226751,-119.14915900000001,0.75,B,Debris Burning
21243,2013-03-22,33.690746000000004,-117.885548,0.01,A,Missing/Undefined
21244,2013-04-28,37.034417,-121.52151699999999,0.49,B,Debris Burning
21245,2013-05-18,38.637296,-121.37186899999999,0.1,A,Missing/Undefined
21246,2013-05-05,37.47265,-122.4275,0.12,A,Miscellaneous
21247,2013-05-15,37.338967,-120.527367,0.25,A,Missing/Undefined
21248,2013-05-11,36.409317,-119.82161699999999,1.0,B,Debris Burning
21249,2013-05-01,33.931667,-116.88508300000001,0.1,A,Miscellaneous
21250,2013-06-27,36.949533,-120.01945,1.0,B,Missing/Undefined
21251,2013-06-18,38.83065,-122.58585,0.25,A,Miscellaneous
21252,2013-05-26,41.214267,-123.76048300000001,0.5,B,Arson
21253,2013-06-18,37.1065,-121.01573300000001,0.75,B,Missing/Undefined
21254,2013-05-14,37.332119,-120.478276,0.05,A,Missing/Undefined
21255,2013-06-14,37.687378,-122.400792,0.1,A,Missing/Undefined
21256,2013-06-08,36.518233,-121.75646699999999,1.0,B,Miscellaneous
21257,2013-06-23,38.20575,-120.57325,1.0,B,Debris Burning
21258,2013-04-22,32.89085,-116.85721699999999,3.0,B,Equipment Use
21259,2013-06-04,38.913016999999996,-123.2584,1.0,B,Miscellaneous
21260,2013-06-13,38.1668,-120.503033,1.0,B,Debris Burning
21261,2013-04-30,37.2656,-120.498283,0.1,A,Missing/Undefined
21262,2013-04-21,33.31935,-117.08968300000001,1.0,B,Equipment Use
21263,2013-05-24,33.963933000000004,-116.495883,1.0,B,Debris Burning
21264,2013-06-16,37.174,-119.7837,1.1,B,Miscellaneous
21265,2013-06-14,33.4699,-117.68253500000002,0.05,A,Arson
21266,2013-05-15,34.219283000000004,-117.40988300000001,2.1,B,Miscellaneous
21267,2013-06-10,40.145067,-122.199633,0.25,A,Lightning
21268,2013-06-02,39.152533,-121.170267,1.0,B,Missing/Undefined
21269,2013-06-15,36.6149,-120.0613,0.12,A,Missing/Undefined
21270,2013-06-23,36.620117,-121.909888,0.01,A,Missing/Undefined
21271,2013-05-03,41.3668,-123.88563300000001,0.1,A,Arson
21272,2013-06-08,40.7128,-122.6151,1.0,B,Miscellaneous
21273,2013-05-02,38.422633000000005,-121.968567,0.25,A,Equipment Use
21274,2013-04-21,38.40535,-122.00753300000001,1.0,B,Debris Burning
21275,2013-04-17,39.524083000000005,-121.60036699999999,1.0,B,Arson
21276,2013-05-21,40.006017,-122.09233300000001,1.0,B,Equipment Use
21277,2013-05-02,36.237217,-121.285183,1.0,B,Miscellaneous
21278,2013-04-27,36.641517,-119.77128300000001,4.0,B,Equipment Use
21279,2013-05-01,33.9758,-117.47576699999999,0.1,A,Smoking
21280,2013-05-11,37.425816999999995,-120.8131,0.1,A,Missing/Undefined
21281,2013-06-07,35.379556,-118.97138100000001,0.01,A,Smoking
21282,2013-04-06,34.051617,-116.57225,0.1,A,Miscellaneous
21283,2013-04-09,36.685183,-119.637,1.0,B,Miscellaneous
21284,2013-04-16,36.428567,-120.3383,4.0,B,Missing/Undefined
21285,2013-04-21,38.29815,-122.127683,0.5,B,Debris Burning
21286,2013-05-24,41.326933000000004,-122.08321699999999,0.1,A,Debris Burning
21287,2013-05-13,38.677649,-121.80215,0.1,A,Equipment Use
21288,2013-05-27,34.048417,-117.043167,10.5,C,Arson
21289,2013-05-25,38.539317,-120.789133,0.5,B,Debris Burning
21290,2013-05-19,39.086366999999996,-121.12421699999999,0.02,A,Missing/Undefined
21291,2013-04-24,37.023717,-119.524083,1.0,B,Miscellaneous
21292,2013-04-21,35.024737,-117.842246,0.1,A,Arson
21293,2013-05-31,41.581583,-122.96648300000001,0.16,A,Debris Burning
21294,2013-05-17,33.885836,-117.854809,1.0,B,Equipment Use
21295,2013-06-29,39.508033000000005,-121.493683,1.0,B,Missing/Undefined
21296,2013-05-03,33.073283,-116.80385,1.0,B,Missing/Undefined
21297,2013-04-13,35.03475,-120.48221699999999,1.0,B,Miscellaneous
21298,2013-06-21,33.9106,-117.24276699999999,0.05,A,Debris Burning
21299,2013-05-08,36.64175,-119.694483,1.0,B,Missing/Undefined
21300,2013-06-26,34.3962,-116.95721699999999,0.1,A,Debris Burning
21301,2013-05-08,37.817231,-121.449678,0.1,A,Missing/Undefined
21302,2013-04-27,38.3205,-122.43666699999999,3.0,B,Debris Burning
21303,2013-06-15,37.131433,-122.10998300000001,0.1,A,Missing/Undefined
21304,2013-05-08,37.92792,-121.300877,0.01,A,Equipment Use
21305,2013-05-03,41.366817,-123.88565,1.0,B,Missing/Undefined
21306,2013-05-06,33.856867,-117.3745,1.0,B,Debris Burning
21307,2013-06-02,34.946937,-120.44985700000001,0.1,A,Missing/Undefined
21308,2013-04-23,38.636855,-121.325554,0.1,A,Missing/Undefined
21309,2013-06-10,38.4485,-122.036667,5.0,B,Lightning
21310,2013-05-20,33.96195,-116.90721699999999,30.0,C,Missing/Undefined
21311,2013-06-22,37.1452,-120.82545,1.0,B,Missing/Undefined
21312,2013-06-02,37.957274,-121.264778,1.0,B,Missing/Undefined
21313,2013-05-21,33.9344,-116.86691699999999,0.1,A,Children
21314,2013-04-08,38.677496000000005,-121.779775,0.01,A,Missing/Undefined
21315,2013-06-15,36.165733,-118.95341699999999,8.0,B,Equipment Use
21316,2013-03-23,37.072967,-122.234633,1.0,B,Debris Burning
21317,2013-03-18,39.121916999999996,-121.05411699999999,0.5,B,Debris Burning
21318,2013-03-09,37.3616,-118.3553,0.1,A,Missing/Undefined
21319,2013-03-26,38.795733,-123.55586699999999,1.0,B,Debris Burning
21320,2013-03-20,33.588988,-117.70406499999999,0.01,A,Arson
21321,2013-01-01,37.785242,-122.288602,0.01,A,Missing/Undefined
21322,2013-02-23,32.750234999999996,-117.090053,0.01,A,Arson
21323,2013-03-03,34.99015,-120.430333,0.1,A,Miscellaneous
21324,2013-03-04,32.64695,-116.359,3.0,B,Missing/Undefined
21325,2013-01-06,37.776276,-122.226621,0.01,A,Missing/Undefined
21326,2013-02-25,33.469,-117.115733,0.1,A,Children
21327,2013-03-26,36.6123,-121.935317,0.1,A,Campfire
21328,2013-03-15,41.40585,-122.429383,0.1,A,Debris Burning
21329,2013-03-12,37.387917,-120.62256699999999,0.2,A,Missing/Undefined
21330,2013-02-23,39.004768,-121.061594,0.5,B,Debris Burning
21331,2013-03-01,37.65663,-121.87889799999999,0.01,A,Arson
21332,2013-02-25,33.464617,-117.094917,1.0,B,Missing/Undefined
21333,2013-03-21,36.355455,-119.637005,0.1,A,Missing/Undefined
21334,2013-01-31,33.982183,-117.4259,2.0,B,Miscellaneous
21335,2013-01-31,37.766932000000004,-122.271524,0.01,A,Miscellaneous
21336,2013-02-23,33.66395,-116.12931699999999,5.0,B,Missing/Undefined
21337,2013-02-28,38.605235,-121.270255,0.01,A,Miscellaneous
21338,2013-02-02,37.963758,-121.268447,0.01,A,Missing/Undefined
21339,2013-03-13,38.1695,-122.2002,0.3,B,Missing/Undefined
21340,2013-02-18,39.207367,-120.96483300000001,0.1,A,Debris Burning
21341,2013-03-07,33.988143,-117.38513799999998,0.1,A,Missing/Undefined
21342,2013-03-15,39.501767,-121.75808300000001,0.25,A,Debris Burning
21343,2013-03-19,37.9704,-120.281683,0.1,A,Missing/Undefined
21344,2013-02-17,34.439333000000005,-117.53865,0.1,A,Debris Burning
21345,2013-03-01,39.463783,-123.277433,0.25,A,Debris Burning
21346,2013-03-29,37.711417,-120.21695,0.1,A,Missing/Undefined
21347,2013-02-27,39.3601,-121.683217,0.25,A,Debris Burning
21348,2013-02-17,33.923266999999996,-116.81005,0.1,A,Missing/Undefined
21349,2013-01-16,37.293556,-121.93179599999999,0.01,A,Miscellaneous
21350,2013-05-06,36.54705,-119.8632,0.25,A,Missing/Undefined
21351,2013-06-18,37.590188,-121.332874,0.2,A,Missing/Undefined
21352,2013-04-24,39.91395,-122.2161,1.0,B,Equipment Use
21353,2013-05-21,36.928483,-120.02893300000001,0.37,B,Missing/Undefined
21354,2013-04-23,36.893267,-119.06453300000001,0.1,A,Miscellaneous
21355,2013-05-04,38.047783,-122.233717,5.0,B,Missing/Undefined
21356,2013-04-10,33.687554,-117.88562900000001,0.1,A,Smoking
21357,2013-05-03,36.895383,-119.796617,0.15,A,Arson
21358,2013-05-13,38.675183000000004,-120.9925,1.0,B,Miscellaneous
21359,2013-06-05,36.324294,-119.60768700000001,0.1,A,Missing/Undefined
21360,2013-06-12,36.344133,-119.298221,0.1,A,Missing/Undefined
21361,2013-06-21,41.95095,-122.293233,1.0,B,Miscellaneous
21362,2013-06-12,37.189702000000004,-119.763737,0.12,A,Missing/Undefined
21363,2013-06-12,38.235731,-122.4629,6.0,B,Equipment Use
21364,2013-05-29,38.186833,-122.537333,0.25,A,Equipment Use
21365,2013-05-24,38.37455,-120.5487,1.0,B,Debris Burning
21366,2013-05-16,37.8071,-121.55905,1.0,B,Debris Burning
21367,2013-06-14,33.997683,-117.32348300000001,40.0,C,Children
21368,2013-05-31,33.799517,-117.0789,0.25,A,Missing/Undefined
21369,2013-06-03,32.5971,-116.55458300000001,2.0,B,Missing/Undefined
21370,2013-12-22,37.095193,-122.13151699999999,0.1,A,Missing/Undefined
21371,2013-06-05,36.9132,-121.7431,0.25,A,Miscellaneous
21372,2013-06-22,37.313183,-120.85128300000001,0.5,B,Missing/Undefined
21373,2013-05-31,33.6728,-117.32325,0.1,A,Children
21374,2013-04-19,37.94257,-121.288349,0.1,A,Missing/Undefined
21375,2013-05-30,33.6384,-117.0207,1.0,B,Children
21376,2013-04-14,36.960267,-119.90303300000001,0.1,A,Debris Burning
