DATE,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,STAT_CAUSE_DESCR
10/16/2010,37.22694444,-120.3819444,1,B,Miscellaneous
10/16/2010,37.31,-120.4430556,0.2,A,Debris Burning
10/17/2010,37.07611111,-120.2569444,0.3,B,Debris Burning
10/20/2010,37.00805555,-119.8938889,1,B,Miscellaneous
11/12/2010,36.88,-119.9769444,0.1,A,Miscellaneous
11/18/2010,36.96694444,-120.0119444,5,B,Miscellaneous
12/11/2010,37.33111111,-120.74,1,B,Debris Burning
10/2/2010,36.99305555,-120.9080556,4.5,B,Miscellaneous
10/4/2010,37.215,-120.4880556,1,B,Miscellaneous
10/6/2010,37.27694444,-120.325,2,B,Miscellaneous
10/6/2010,36.87805555,-119.7919444,0.1,A,Miscellaneous
10/7/2010,37.04305555,-120.1588889,0.3,B,Miscellaneous
10/9/2010,36.92305555,-119.9119444,1,B,Miscellaneous
10/21/2010,37.09611111,-121.0169444,1,B,Debris Burning
10/26/2010,37.07888888,-120.6538889,1,B,Miscellaneous
10/28/2010,37.08305555,-120.4011111,0.3,B,Miscellaneous
10/29/2010,37.04,-120.1661111,0.3,B,Miscellaneous
11/4/2010,36.96694444,-119.8938889,0.3,B,Miscellaneous
11/7/2010,37.09111111,-120.275,0.1,A,Miscellaneous
11/8/2010,37.05611111,-120.7619444,0.1,A,Miscellaneous
6/27/2010,37.93694444,-120.7511111,116,D,Miscellaneous
7/8/2010,37.945,-120.9261111,1,B,Miscellaneous
7/24/2010,37.87888888,-120.88,0.1,A,Miscellaneous
9/12/2010,37.81805555,-120.7130556,0.2,A,Miscellaneous
9/5/2010,36.53111111,-119.2169444,158,D,Miscellaneous
8/17/2010,36.57805555,-119.1711111,879,E,Miscellaneous
7/17/2010,36.97305555,-122.1269444,0.1,A,Miscellaneous
8/25/2010,36.96305555,-121.765,0.1,A,Miscellaneous
8/31/2010,36.92805555,-121.7980556,1,B,Miscellaneous
9/13/2010,37.14888888,-122.3461111,0.2,A,Miscellaneous
7/25/2010,36.92805555,-121.7980556,1,B,Miscellaneous
7/26/2010,36.92111111,-121.81,1,B,Miscellaneous
7/28/2010,36.99111111,-121.965,0.1,A,Debris Burning
9/24/2010,36.915,-121.8280556,0.1,A,Miscellaneous
9/25/2010,37.52,-122.51,2,B,Miscellaneous
10/3/2010,36.96694444,-121.765,0.1,A,Miscellaneous
10/12/2010,37.51,-122.5011111,0.1,A,Miscellaneous
6/29/2010,40.95194444,-124.1230556,0.1,A,Miscellaneous
7/10/2010,40.64194444,-124.3038889,0.1,A,Miscellaneous
9/6/2010,40.32111111,-124.2288889,205,D,Miscellaneous
6/17/2010,37.78888888,-121.7488889,100,D,Miscellaneous
6/17/2010,37.82111111,-121.6561111,115,D,Miscellaneous
6/17/2010,37.74111111,-121.5861111,1,B,Miscellaneous
6/23/2010,37.06888888,-121.5619444,0.1,A,Miscellaneous
6/26/2010,36.96111111,-121.5511111,0.1,A,Miscellaneous
7/10/2010,37.63194444,-121.5388889,200,D,Miscellaneous
7/10/2010,37.63305555,-121.5030556,100,D,Miscellaneous
7/27/2010,37.00611111,-121.5111111,0.1,A,Miscellaneous
8/24/2010,37.88,-121.8680556,180,D,Miscellaneous
8/25/2010,38.05111111,-122.2430556,1,B,Miscellaneous
8/26/2010,37.01305555,-121.5069444,1,B,Miscellaneous
8/28/2010,37.16194444,-121.6630556,3,B,Miscellaneous
10/4/2010,37.08888888,-121.6,1,B,Miscellaneous
10/13/2010,36.96111111,-121.5511111,0.1,A,Miscellaneous
3/1/2010,37.76111111,-122.0269444,0.1,A,Miscellaneous
6/10/2010,37.03305555,-121.5919444,1,B,Miscellaneous
6/18/2010,37.79,-121.605,475,E,Miscellaneous
6/18/2010,38.01694444,-121.9911111,0.1,A,Debris Burning
6/21/2010,37.78888888,-121.7488889,2,B,Miscellaneous
7/3/2010,37.08888888,-121.5788889,0.1,A,Miscellaneous
7/4/2010,36.98111111,-121.4388889,1,B,Miscellaneous
7/6/2010,37.08888888,-121.6,1,B,Miscellaneous
7/7/2010,37.74111111,-121.5861111,5,B,Miscellaneous
7/8/2010,36.96111111,-121.5511111,1,B,Miscellaneous
8/15/2010,37.00611111,-121.5111111,1,B,Miscellaneous
5/2/2010,37.13888888,-121.6338889,1,B,Miscellaneous
5/3/2010,37.2,-121.7219444,1,B,Miscellaneous
5/23/2010,37.09694444,-121.595,1,B,Miscellaneous
9/26/2010,36.98888888,-121.4911111,29,C,Miscellaneous
9/26/2010,37.15888888,-121.685,0.5,B,Miscellaneous
9/27/2010,36.99888888,-121.525,0.1,A,Miscellaneous
9/29/2010,37.01,-121.57,0.1,A,Miscellaneous
8/17/2010,38.71111111,-120.8388889,0.1,A,Miscellaneous
8/23/2010,38.72888888,-121.4111111,0.5,B,Miscellaneous
7/25/2010,38.48,-120.6319444,0.1,A,Debris Burning
5/5/2010,39.75305555,-121.9680556,0.1,A,Miscellaneous
5/12/2010,39.51805555,-121.55,1,B,Miscellaneous
6/5/2010,39.38,-121.6880556,3,B,Miscellaneous
6/17/2010,39.38,-121.6588889,4,B,Miscellaneous
6/19/2010,39.70888888,-121.8330556,2,B,Miscellaneous
6/19/2010,39.70888888,-121.8330556,1,B,Miscellaneous
6/19/2010,39.70888888,-121.8330556,1,B,Miscellaneous
6/19/2010,39.71888888,-121.8419444,1,B,Miscellaneous
8/22/2010,39.49805555,-121.5930556,0.5,B,Miscellaneous
8/23/2010,39.69305555,-121.9030556,2,B,Miscellaneous
8/26/2010,39.41694444,-121.54,1,B,Miscellaneous
8/31/2010,39.43388888,-121.5811111,0.1,A,Miscellaneous
9/6/2010,39.69111111,-121.7811111,2,B,Miscellaneous
9/7/2010,39.49388888,-121.6888889,0.1,A,Miscellaneous
9/21/2010,39.40111111,-121.645,1,B,Miscellaneous
6/23/2010,39.42111111,-121.7111111,1,B,Miscellaneous
6/28/2010,39.69,-121.8538889,1,B,Miscellaneous
7/9/2010,39.49388888,-121.6888889,1,B,Miscellaneous
7/11/2010,39.49611111,-121.5930556,0.1,A,Miscellaneous
7/16/2010,39.46611111,-121.5488889,1,B,Miscellaneous
7/29/2010,39.49111111,-121.5788889,8,B,Miscellaneous
8/16/2010,39.48,-121.6561111,0.8,B,Miscellaneous
8/17/2010,39.64194444,-121.7161111,1,B,Miscellaneous
8/18/2010,39.46611111,-121.5769444,19,C,Miscellaneous
10/11/2010,39.63805555,-121.9011111,1,B,Miscellaneous
5/7/2010,39.72,-121.8619444,1,B,Debris Burning
5/7/2010,39.42111111,-121.7261111,0.1,A,Debris Burning
5/13/2010,39.40888888,-121.7,2,B,Debris Burning
5/17/2010,39.80111111,-121.895,0.1,A,Debris Burning
5/22/2010,39.50805555,-121.5961111,1,B,Debris Burning
6/10/2010,39.72,-121.8661111,0.1,A,Debris Burning
6/11/2010,39.34305555,-121.6,2,B,Debris Burning
7/9/2010,39.75,-121.8930556,0.1,A,Debris Burning
7/31/2010,39.30611111,-121.6730556,1,B,Debris Burning
8/10/2010,39.435,-121.5438889,1,B,Debris Burning
9/1/2010,39.45,-121.7261111,1,B,Debris Burning
9/8/2010,39.73111111,-121.8819444,1,B,Debris Burning
10/6/2010,39.35611111,-121.6880556,1,B,Debris Burning
10/22/2010,39.755,-121.875,1,B,Debris Burning
5/2/2010,39.58111111,-121.6888889,1,B,Miscellaneous
9/4/2010,39.66694444,-121.7330556,0.3,B,Miscellaneous
6/28/2010,39.51194444,-121.4788889,0.1,A,Miscellaneous
7/10/2010,39.44,-121.6561111,1,B,Miscellaneous
7/25/2010,39.51388888,-121.5788889,0.3,B,Miscellaneous
8/14/2010,39.42805555,-121.6561111,1,B,Miscellaneous
8/23/2010,39.635,-121.765,0.7,B,Miscellaneous
4/26/2010,38.30305555,-122.245,0.1,A,Debris Burning
5/30/2010,38.80111111,-123.015,1,B,Miscellaneous
6/9/2010,38.33305555,-122.2919444,0.1,A,Miscellaneous
6/11/2010,38.39694444,-122.3611111,1,B,Miscellaneous
8/22/2010,38.80694444,-123.0111111,1,B,Miscellaneous
8/23/2010,38.8,-123.0130556,0.3,B,Miscellaneous
8/26/2010,38.50305555,-122.9188889,1,B,Miscellaneous
8/31/2010,38.24388888,-122.285,2,B,Debris Burning
9/4/2010,38.94194444,-122.0980556,1,B,Miscellaneous
10/19/2010,38.81888888,-123.0219444,0.5,B,Miscellaneous
10/21/2010,38.35305555,-122.3319444,1,B,Miscellaneous
10/28/2010,38.32,-122.2561111,0.3,B,Debris Burning
7/12/2010,41.07,-121.295,180,D,Miscellaneous
8/8/2010,40.32888888,-120.545,232,D,Miscellaneous
5/23/2010,39.145,-121.6,0.1,A,Miscellaneous
6/8/2010,38.73611111,-121.3930556,100,D,Miscellaneous
6/10/2010,39.16388888,-121.5638889,0.1,A,Miscellaneous
6/10/2010,39.16388888,-121.5638889,0.3,B,Miscellaneous
6/11/2010,38.72888888,-121.365,1,B,Miscellaneous
6/11/2010,39.145,-121.6,0.1,A,Miscellaneous
6/12/2010,38.93305555,-121.4288889,1,B,Miscellaneous
6/21/2010,39.27388888,-121.5961111,2,B,Miscellaneous
6/23/2010,38.73611111,-121.3930556,0.2,A,Miscellaneous
7/5/2010,38.72888888,-121.39,0.1,A,Miscellaneous
7/5/2010,38.72888888,-121.3819444,0.1,A,Miscellaneous
7/6/2010,38.83888888,-121.3069444,1,B,Miscellaneous
7/6/2010,38.89694444,-121.3769444,4.5,B,Miscellaneous
7/6/2010,39.20305555,-121.5438889,0.1,A,Miscellaneous
7/7/2010,38.72888888,-121.3919444,1,B,Miscellaneous
7/9/2010,38.83888888,-121.3488889,1,B,Miscellaneous
8/9/2010,38.75194444,-121.3930556,0.5,B,Miscellaneous
8/13/2010,38.885,-121.415,0.3,B,Miscellaneous
8/14/2010,38.75194444,-121.3930556,35,C,Miscellaneous
8/15/2010,38.92805555,-121.0838889,0.3,B,Miscellaneous
8/16/2010,38.85111111,-121.3069444,0.1,A,Miscellaneous
8/17/2010,38.81694444,-121.3219444,0.1,A,Miscellaneous
8/19/2010,38.96,-121.3769444,3,B,Miscellaneous
8/31/2010,39.13611111,-121.5861111,0.1,A,Miscellaneous
9/2/2010,38.93694444,-121.1061111,1,B,Miscellaneous
9/5/2010,39.15805555,-121.5888889,0.1,A,Miscellaneous
9/9/2010,38.95305555,-121.0711111,0.1,A,Miscellaneous
9/11/2010,38.72888888,-121.3211111,0.1,A,Miscellaneous
10/11/2010,38.74888888,-121.36,56,C,Miscellaneous
10/16/2010,38.82388888,-121.41,0.1,A,Miscellaneous
10/20/2010,38.72888888,-121.3919444,1,B,Miscellaneous
7/3/2010,38.90888888,-121.08,1,B,Miscellaneous
7/3/2010,38.90694444,-121.0819444,0.2,A,Miscellaneous
7/3/2010,38.93805555,-121.0961111,0.1,A,Miscellaneous
7/3/2010,38.74305555,-121.3488889,0.5,B,Miscellaneous
7/4/2010,38.795,-121.3938889,8,B,Miscellaneous
7/4/2010,38.72888888,-121.3919444,0.1,A,Miscellaneous
7/5/2010,39.08694444,-120.955,0.1,A,Miscellaneous
7/11/2010,38.795,-121.3938889,3,B,Miscellaneous
7/13/2010,39.145,-121.6019444,1,B,Miscellaneous
7/16/2010,38.74888888,-121.47,1,B,Miscellaneous
7/26/2010,38.85111111,-121.3069444,0.1,A,Miscellaneous
7/27/2010,38.96,-121.3769444,13.8,C,Miscellaneous
8/1/2010,38.795,-121.3938889,1,B,Miscellaneous
8/6/2010,38.77611111,-121.47,5,B,Miscellaneous
8/20/2010,38.75194444,-121.3930556,434,E,Miscellaneous
8/27/2010,38.72888888,-121.3619444,0.1,A,Miscellaneous
9/22/2010,39.18111111,-121.5919444,2,B,Miscellaneous
9/26/2010,38.73611111,-121.3930556,1,B,Miscellaneous
9/30/2010,39.14,-121.5838889,0.3,B,Miscellaneous
10/1/2010,38.89305555,-121.0838889,0.1,A,Miscellaneous
4/8/2010,39.21388888,-121.5111111,1,B,Debris Burning
4/17/2010,39.01805555,-120.8219444,0.1,A,Debris Burning
6/8/2010,38.84611111,-121.3488889,0.5,B,Debris Burning
6/9/2010,38.98888888,-121.03,0.4,B,Debris Burning
6/30/2010,39.185,-121.5411111,1,B,Debris Burning
7/4/2010,39.30194444,-121.595,5,B,Debris Burning
7/8/2010,39.21388888,-121.5111111,0.3,B,Debris Burning
8/19/2010,39.155,-121.5688889,8.4,B,Debris Burning
8/26/2010,39.21388888,-121.5111111,0.5,B,Debris Burning
8/31/2010,39.13611111,-121.5830556,0.3,B,Debris Burning
6/23/2010,39.13611111,-121.5911111,4,B,Miscellaneous
8/9/2010,39.23611111,-121.3769444,1,B,Miscellaneous
9/25/2010,38.89,-121.3988889,1,B,Miscellaneous
8/9/2010,39.155,-121.5888889,1,B,Miscellaneous
8/12/2010,39.21388888,-121.5111111,1,B,Miscellaneous
8/17/2010,38.82388888,-121.4380556,1,B,Miscellaneous
8/31/2010,39.17,-121.59,3,B,Miscellaneous
6/26/2010,40.73305555,-123.0211111,2,B,Miscellaneous
7/1/2010,40.45888888,-122.245,1,B,Miscellaneous
4/9/2010,40.53194444,-122.3338889,1,B,Miscellaneous
7/7/2010,40.44805555,-122.2569444,1,B,Miscellaneous
8/5/2010,40.48888888,-122.3530556,1,B,Miscellaneous
9/17/2010,40.90694444,-122.3838889,0.3,B,Miscellaneous
6/18/2010,40.48888888,-122.3580556,1,B,Miscellaneous
8/26/2010,40.49194444,-122.3469444,1,B,Miscellaneous
8/26/2010,40.49388888,-122.3480556,0.5,B,Miscellaneous
4/27/2010,39.96111111,-122.165,1,B,Miscellaneous
4/27/2010,39.96111111,-122.165,1,B,Miscellaneous
6/6/2010,40.215,-122.1911111,0.8,B,Miscellaneous
6/18/2010,39.91388888,-122.225,0.5,B,Miscellaneous
6/23/2010,39.96111111,-122.1511111,27,C,Miscellaneous
7/5/2010,40.03111111,-122.11,0.1,A,Miscellaneous
7/8/2010,40.06388888,-122.0911111,0.3,B,Miscellaneous
7/13/2010,40.36694444,-122.2938889,0.1,A,Miscellaneous
7/21/2010,39.87388888,-122.1788889,1,B,Miscellaneous
7/29/2010,39.92888888,-122.1111111,0.2,A,Miscellaneous
8/1/2010,39.97194444,-122.2261111,2,B,Miscellaneous
8/11/2010,40.03,-122.1130556,2,B,Miscellaneous
8/17/2010,40.025,-122.1,1,B,Miscellaneous
9/5/2010,40.08194444,-122.17,1,B,Miscellaneous
10/3/2010,39.81305555,-122.1969444,8,B,Miscellaneous
5/23/2010,39.91388888,-122.2330556,2,B,Debris Burning
6/4/2010,40.02111111,-122.1719444,2,B,Debris Burning
6/11/2010,40.18111111,-122.2130556,9.5,B,Debris Burning
7/11/2010,40.00111111,-122.1730556,0.3,B,Debris Burning
7/14/2010,40.04111111,-122.1,0.3,B,Debris Burning
11/6/2010,39.94111111,-122.1111111,5,B,Debris Burning
7/4/2010,40.18611111,-122.2019444,0.1,A,Miscellaneous
7/27/2010,39.95694444,-122.1961111,1,B,Miscellaneous
8/4/2010,40.06805555,-122.1611111,0.1,A,Miscellaneous
8/25/2010,39.92888888,-122.1230556,2,B,Miscellaneous
9/1/2010,39.95694444,-122.1788889,20,C,Miscellaneous
5/7/2010,39.97805555,-122.1769444,1,B,Miscellaneous
6/6/2010,39.88194444,-122.2019444,0.2,A,Miscellaneous
6/21/2010,40.36805555,-122.2980556,0.1,A,Miscellaneous
6/30/2010,40.16888888,-122.21,0.3,B,Miscellaneous
6/30/2010,40.01388888,-122.1630556,1,B,Miscellaneous
4/29/2010,34.11611111,-117.2419444,0.5,B,Miscellaneous
5/31/2010,34.13388888,-117.2269444,1,B,Miscellaneous
6/3/2010,34.11388888,-117.2288889,0.1,A,Miscellaneous
6/12/2010,34.12111111,-117.2438889,0.1,A,Miscellaneous
7/10/2010,34.00388888,-117.065,1,B,Miscellaneous
7/11/2010,34.10805555,-117.185,1,B,Miscellaneous
7/13/2010,34.12,-117.2369444,0.3,B,Miscellaneous
7/20/2010,34.02388888,-117.11,0.1,A,Miscellaneous
7/22/2010,34.03388888,-117.0730556,1,B,Miscellaneous
8/21/2010,34.06,-117.0261111,1,B,Miscellaneous
8/26/2010,34.01611111,-117.0211111,0.1,A,Miscellaneous
9/20/2010,34.11611111,-117.2438889,0.3,B,Miscellaneous
10/2/2010,34.01694444,-117.0961111,0.2,A,Miscellaneous
10/8/2010,34.115,-117.2580556,0.1,A,Miscellaneous
11/4/2010,34.11111111,-117.235,0.1,A,Miscellaneous
2/5/2010,34.12111111,-117.2338889,0.1,A,Miscellaneous
4/30/2010,34.12111111,-117.2011111,0.5,B,Miscellaneous
5/3/2010,34.10611111,-117.25,0.1,A,Miscellaneous
5/10/2010,34.10805555,-117.185,1.5,B,Miscellaneous
5/15/2010,34.00388888,-117.065,1,B,Miscellaneous
5/16/2010,34.01888888,-117.0480556,1,B,Miscellaneous
6/20/2010,34.115,-117.2580556,0.8,B,Miscellaneous
8/9/2010,34.03388888,-117.1188889,0.1,A,Miscellaneous
9/2/2010,34.12111111,-117.2011111,1,B,Miscellaneous
9/3/2010,34.13111111,-117.2130556,0.3,B,Miscellaneous
9/8/2010,34.12111111,-117.24,0.3,B,Miscellaneous
9/15/2010,34.12111111,-117.2369444,0.1,A,Miscellaneous
9/16/2010,34.12111111,-117.2438889,0.3,B,Miscellaneous
1/5/2010,33.16694444,-117.205,0.1,A,Miscellaneous
6/17/2010,32.55888888,-116.8730556,20,C,Miscellaneous
9/26/2010,32.59111111,-116.5230556,5,B,Miscellaneous
4/20/2010,33.04111111,-116.8761111,0.5,B,Miscellaneous
6/5/2010,33.03,-116.8788889,1,B,Miscellaneous
6/5/2010,33.02611111,-116.8688889,1.5,B,Miscellaneous
6/26/2010,32.765,-116.6788889,1,B,Miscellaneous
9/11/2010,33.02694444,-116.9011111,1,B,Debris Burning
9/19/2010,32.66611111,-116.3169444,120,D,Miscellaneous
1/2/2010,33.62805555,-116.2161111,1,B,Miscellaneous
1/3/2010,33.92694444,-116.94,0.3,B,Miscellaneous
1/3/2010,33.70111111,-116.19,0.3,B,Miscellaneous
1/6/2010,33.61388888,-114.6580556,2,B,Miscellaneous
1/6/2010,33.76805555,-117.2461111,1,B,Miscellaneous
1/7/2010,33.94,-117.2130556,1,B,Miscellaneous
1/9/2010,33.73805555,-116.9411111,1,B,Miscellaneous
1/16/2010,33.61888888,-117.2969444,0.1,A,Miscellaneous
1/16/2010,33.93888888,-117.2580556,0.4,B,Miscellaneous
2/18/2010,33.97111111,-117.5230556,0.1,A,Miscellaneous
2/21/2010,33.93305555,-117.235,0.1,A,Miscellaneous
2/26/2010,33.56194444,-116.1730556,1,B,Debris Burning
4/6/2010,33.54888888,-116.1130556,0.3,B,Miscellaneous
4/7/2010,33.73194444,-117.085,0.3,B,Miscellaneous
4/8/2010,33.81111111,-117.1288889,0.1,A,Miscellaneous
4/10/2010,33.61805555,-117.3038889,0.3,B,Miscellaneous
4/30/2010,33.57388888,-114.605,1,B,Miscellaneous
5/1/2010,33.94305555,-117.2288889,0.1,A,Miscellaneous
5/1/2010,33.92,-117.2780556,0.1,A,Miscellaneous
5/2/2010,33.75805555,-116.295,1,B,Miscellaneous
5/3/2010,33.51194444,-116.86,2,B,Miscellaneous
5/9/2010,33.95888888,-117.56,1,B,Miscellaneous
5/12/2010,34.01194444,-117.4580556,1,B,Miscellaneous
5/12/2010,33.98194444,-117.5230556,1.5,B,Miscellaneous
3/13/2010,33.94694444,-117.2380556,0.1,A,Miscellaneous
3/14/2010,33.51805555,-116.1130556,1,B,Miscellaneous
3/20/2010,33.72611111,-116.945,1,B,Debris Burning
3/21/2010,33.88388888,-116.5080556,1,B,Miscellaneous
3/23/2010,33.90305555,-116.5019444,1,B,Miscellaneous
3/31/2010,33.56888888,-116.13,0.1,A,Miscellaneous
3/31/2010,33.85888888,-117.3269444,0.1,A,Miscellaneous
4/1/2010,33.87305555,-117.2111111,1,B,Miscellaneous
4/1/2010,33.97111111,-117.5488889,1.5,B,Miscellaneous
4/17/2010,33.58388888,-116.0788889,1,B,Miscellaneous
4/17/2010,33.76111111,-116.3061111,1,B,Miscellaneous
4/19/2010,33.97111111,-117.5488889,0.3,B,Miscellaneous
4/26/2010,33.90305555,-116.54,1,B,Miscellaneous
4/27/2010,33.705,-117.32,1,B,Miscellaneous
5/4/2010,33.88805555,-117.2438889,1,B,Miscellaneous
5/5/2010,33.78,-116.995,0.1,A,Miscellaneous
5/5/2010,33.68888888,-117.355,5,B,Miscellaneous
5/6/2010,33.90305555,-116.54,1,B,Miscellaneous
5/6/2010,33.73,-117.3888889,1,B,Miscellaneous
5/14/2010,33.78611111,-117.2188889,1,B,Miscellaneous
5/14/2010,33.66305555,-117.1888889,2,B,Miscellaneous
5/15/2010,33.46805555,-117.1030556,1,B,Miscellaneous
5/21/2010,33.67194444,-117.3780556,0.5,B,Miscellaneous
5/21/2010,34.01305555,-117.3419444,1,B,Miscellaneous
5/21/2010,33.78194444,-116.9680556,1,B,Miscellaneous
5/27/2010,33.92111111,-117.2780556,0.2,A,Miscellaneous
5/29/2010,33.95194444,-117.6038889,3,B,Miscellaneous
5/30/2010,33.66111111,-117.3069444,0.1,A,Miscellaneous
5/30/2010,33.58805555,-114.605,0.3,B,Miscellaneous
6/3/2010,33.74194444,-116.9538889,0.1,A,Miscellaneous
6/3/2010,33.63194444,-117.3411111,0.1,A,Miscellaneous
6/5/2010,33.62388888,-117.3080556,0.1,A,Miscellaneous
6/6/2010,33.925,-116.8630556,1,B,Miscellaneous
6/9/2010,33.97388888,-116.9638889,4,B,Miscellaneous
6/9/2010,33.61305555,-116.2330556,1,B,Miscellaneous
6/15/2010,33.93194444,-116.9788889,0.1,A,Miscellaneous
6/16/2010,33.57305555,-116.0680556,1,B,Miscellaneous
6/17/2010,33.64194444,-117.1761111,1,B,Miscellaneous
6/18/2010,33.86388888,-117.2888889,1,B,Miscellaneous
6/20/2010,33.845,-117.2880556,1,B,Miscellaneous
6/20/2010,33.61611111,-117.2711111,4,B,Miscellaneous
6/20/2010,33.84805555,-117.27,3,B,Miscellaneous
6/24/2010,33.685,-116.19,1,B,Miscellaneous
6/25/2010,33.81305555,-116.4,1,B,Miscellaneous
6/26/2010,33.65611111,-117.1188889,1,B,Miscellaneous
6/28/2010,33.78194444,-117.2169444,0.1,A,Miscellaneous
5/22/2010,33.64888888,-117.18,2,B,Miscellaneous
5/22/2010,33.84805555,-117.2680556,1,B,Miscellaneous
5/23/2010,33.75805555,-117.2338889,5,B,Miscellaneous
5/24/2010,33.76888888,-117.24,1,B,Miscellaneous
5/24/2010,33.875,-117.21,0.1,A,Miscellaneous
5/25/2010,33.71194444,-117.2411111,1,B,Miscellaneous
5/25/2010,34.02194444,-117.4230556,1,B,Miscellaneous
5/26/2010,33.90305555,-116.54,0.1,A,Miscellaneous
5/27/2010,33.92194444,-117.2330556,1,B,Miscellaneous
5/30/2010,33.93111111,-116.8861111,1,B,Miscellaneous
5/31/2010,33.71888888,-117.1888889,1,B,Miscellaneous
5/31/2010,33.57388888,-114.605,0.3,B,Miscellaneous
5/31/2010,33.70111111,-116.19,0.1,A,Miscellaneous
6/1/2010,33.77305555,-117.2361111,1,B,Miscellaneous
6/11/2010,33.86194444,-117.3080556,1,B,Debris Burning
6/11/2010,33.65305555,-117.3011111,0.1,A,Miscellaneous
6/14/2010,33.90305555,-116.5019444,1,B,Miscellaneous
6/14/2010,33.92111111,-116.87,0.1,A,Miscellaneous
6/15/2010,33.60611111,-117.2580556,1,B,Miscellaneous
6/20/2010,33.90805555,-116.7761111,0.3,B,Miscellaneous
6/21/2010,33.94,-116.87,0.1,A,Miscellaneous
6/21/2010,33.62111111,-117.2780556,1,B,Miscellaneous
6/22/2010,33.87888888,-117.3788889,1,B,Debris Burning
6/29/2010,33.94694444,-117.2788889,0.3,B,Miscellaneous
7/2/2010,33.93805555,-116.8719444,1,B,Miscellaneous
7/2/2010,33.93888888,-117.2219444,0.1,A,Miscellaneous
7/3/2010,33.70805555,-116.1638889,0.1,A,Miscellaneous
7/5/2010,33.98,-117.2680556,1,B,Miscellaneous
7/7/2010,33.79,-117.2569444,2,B,Miscellaneous
7/7/2010,33.715,-116.2288889,0.1,A,Miscellaneous
7/7/2010,33.80111111,-117.2088889,8,B,Miscellaneous
7/8/2010,33.94,-117.1961111,0.5,B,Miscellaneous
7/9/2010,33.99805555,-117.3988889,0.9,B,Miscellaneous
7/14/2010,33.67,-117.3788889,1.8,B,Miscellaneous
7/15/2010,33.65694444,-116.2169444,0.3,B,Miscellaneous
7/22/2010,33.60805555,-114.8969444,1,B,Miscellaneous
7/23/2010,33.64888888,-116.2161111,0.1,A,Miscellaneous
7/24/2010,33.84111111,-117.0038889,0.1,A,Miscellaneous
7/24/2010,33.97111111,-117.0388889,1,B,Miscellaneous
7/25/2010,33.93805555,-116.8730556,0.1,A,Miscellaneous
7/3/2010,33.90305555,-116.54,1,B,Miscellaneous
7/4/2010,33.79194444,-117.2238889,2,B,Miscellaneous
7/4/2010,33.68611111,-117.3761111,0.1,A,Miscellaneous
7/5/2010,33.88694444,-117.3438889,1,B,Miscellaneous
7/5/2010,33.71805555,-116.2288889,0.1,A,Miscellaneous
7/5/2010,33.695,-116.195,0.3,B,Miscellaneous
7/12/2010,33.70888888,-117.0838889,0.2,A,Miscellaneous
7/12/2010,33.93694444,-116.9688889,1,B,Miscellaneous
7/12/2010,33.99805555,-117.3988889,0.5,B,Miscellaneous
7/13/2010,33.92388888,-116.8969444,0.1,A,Miscellaneous
7/13/2010,33.685,-116.2511111,1,B,Miscellaneous
7/13/2010,33.69305555,-116.2380556,0.5,B,Miscellaneous
7/13/2010,33.765,-117.1719444,0.1,A,Miscellaneous
7/16/2010,33.83,-117.2230556,0.2,A,Miscellaneous
7/16/2010,33.64888888,-116.2161111,0.5,B,Miscellaneous
7/17/2010,33.92888888,-116.9288889,1,B,Miscellaneous
7/19/2010,33.67111111,-114.5338889,1,B,Miscellaneous
7/20/2010,33.94,-116.9719444,0.1,A,Miscellaneous
7/30/2010,33.63694444,-116.1280556,1,B,Miscellaneous
8/1/2010,33.92194444,-116.6680556,1,B,Miscellaneous
8/1/2010,33.81694444,-116.3269444,0.1,A,Miscellaneous
8/2/2010,33.73888888,-116.2388889,0.5,B,Miscellaneous
8/11/2010,33.60111111,-117.2780556,1,B,Miscellaneous
8/12/2010,33.91805555,-116.9119444,0.1,A,Miscellaneous
8/13/2010,33.67388888,-116.3161111,1,B,Miscellaneous
8/13/2010,33.745,-117.1769444,1,B,Miscellaneous
8/13/2010,33.785,-117.2561111,1.3,B,Miscellaneous
8/13/2010,33.675,-116.31,1,B,Miscellaneous
8/14/2010,33.96111111,-117.2611111,2,B,Miscellaneous
8/22/2010,33.66805555,-116.1480556,1,B,Miscellaneous
8/22/2010,33.665,-117.1538889,1,B,Miscellaneous
8/26/2010,33.78,-116.3730556,1,B,Miscellaneous
8/26/2010,33.74694444,-116.8930556,0.1,A,Miscellaneous
8/26/2010,33.82805555,-117.1069444,1,B,Miscellaneous
