,Unnamed: 0,DATE,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,STAT_CAUSE_DESCR
627,4978,2013-07-01 00:00:00,37.970333,-121.921833,492.0,E,Miscellaneous
628,4989,2013-07-01 00:00:00,39.120458,-122.291301,5.0,B,Missing/Undefined
629,4993,2013-07-12 00:00:00,38.970198,-121.274661,1.0,B,Missing/Undefined
630,4998,2013-07-09 00:00:00,40.81889,-124.18528,1.0,B,Missing/Undefined
631,4999,2013-07-28 00:00:00,36.8586,-120.381828,10.0,C,Missing/Undefined
632,5001,2013-07-23 00:00:00,39.109571,-121.041537,4.0,B,Missing/Undefined
633,5003,2013-07-16 00:00:00,35.292033,-120.689916,1.0,B,Miscellaneous
634,5004,2013-07-26 00:00:00,38.693622,-120.818966,0.1,A,Miscellaneous
635,5022,2013-07-06 00:00:00,35.61666599999999,-119.966666,0.01,A,Missing/Undefined
636,5027,2013-07-21 00:00:00,37.69633036,-120.9049101,0.02,A,Missing/Undefined
637,5040,2013-07-26 00:00:00,35.166666,-118.533333,1.0,B,Missing/Undefined
638,5044,2013-07-04 00:00:00,33.238737,-116.768887,0.5,B,Miscellaneous
639,5053,2013-07-08 00:00:00,34.933333000000005,-118.183333,0.12,A,Miscellaneous
640,5057,2013-07-07 00:00:00,38.50900279,-122.9290138,0.01,A,Miscellaneous
641,5058,2013-07-13 00:00:00,38.413209,-120.693875,0.25,A,Miscellaneous
642,5059,2013-07-25 00:00:00,37.721949,-121.526298,3.0,B,Missing/Undefined
643,5062,2013-07-08 00:00:00,38.407815,-120.915861,0.1,A,Miscellaneous
644,5064,2013-07-28 00:00:00,34.766666,-120.266666,0.25,A,Missing/Undefined
645,5065,2013-07-30 00:00:00,40.65124,-122.93987,0.1,A,Missing/Undefined
646,5067,2013-07-16 00:00:00,38.216666,-122.933333,0.25,A,Missing/Undefined
647,5071,2013-07-05 00:00:00,38.494695,-122.027617,0.08,A,Missing/Undefined
648,5079,2013-07-27 00:00:00,37.596383,-121.9193,0.25,A,Missing/Undefined
649,5080,2013-07-24 00:00:00,37.948195,-121.98386200000002,2.0,B,Miscellaneous
650,5088,2013-07-05 00:00:00,37.63850395,-120.76708899999998,0.01,A,Missing/Undefined
651,5090,2013-07-09 00:00:00,39.368976,-121.53975,0.1,A,Miscellaneous
652,5092,2013-07-21 00:00:00,38.400584,-120.680172,0.1,A,Miscellaneous
653,5104,2013-07-27 00:00:00,38.796441,-123.035512,5.0,B,Miscellaneous
654,5111,2013-07-29 00:00:00,35.466666,-119.75,0.01,A,Miscellaneous
655,5113,2013-07-23 00:00:00,39.229367,-121.100968,0.03,A,Missing/Undefined
656,5117,2013-07-15 00:00:00,35.189397,-120.558307,0.1,A,Miscellaneous
657,5127,2013-07-04 00:00:00,35.666666,-119.033333,0.2,A,Missing/Undefined
658,5132,2013-07-09 00:00:00,37.942562,-121.936562,1.0,B,Missing/Undefined
659,5140,2013-07-04 00:00:00,38.544167,-123.0939,3.8,B,Miscellaneous
660,5145,2013-07-24 00:00:00,37.8035,-121.9231,0.1,A,Missing/Undefined
661,5150,2013-07-05 00:00:00,38.464121,-121.043423,4.6,B,Miscellaneous
662,5155,2013-07-21 00:00:00,40.01722,-123.79167,1.0,B,Missing/Undefined
663,5159,2013-07-20 00:00:00,39.607447,-121.442323,0.25,A,Missing/Undefined
664,5162,2013-07-27 00:00:00,35.38661,-120.1656,0.02,A,Missing/Undefined
665,5169,2013-07-26 00:00:00,38.32800200000001,-122.449327,1.0,B,Missing/Undefined
666,5171,2013-07-14 00:00:00,37.76492,-121.888254,16.0,C,Missing/Undefined
667,5175,2013-07-14 00:00:00,37.236333,-121.858667,2.0,B,Miscellaneous
668,5190,2013-07-19 00:00:00,38.636035,-120.529101,0.1,A,Missing/Undefined
669,5198,2013-07-31 00:00:00,37.633451,-121.54184,8.0,B,Missing/Undefined
670,5201,2013-07-26 00:00:00,37.07999813,-122.0843169,0.01,A,Miscellaneous
671,5202,2013-07-22 00:00:00,38.083333,-122.683333,5.0,B,Missing/Undefined
672,5203,2013-07-26 00:00:00,41.893333,-122.643333,0.6,B,Miscellaneous
673,5214,2013-07-28 00:00:00,37.662728,-120.473356,0.13,A,Miscellaneous
674,5227,2013-07-14 00:00:00,35.317062,-120.621376,7.0,B,Miscellaneous
675,5230,2013-07-07 00:00:00,38.115902,-122.107584,5.0,B,Missing/Undefined
676,5232,2013-07-13 00:00:00,33.01757,-116.902938,64.0,C,Missing/Undefined
677,5235,2013-07-05 00:00:00,38.41231654,-121.034943,3.0,B,Missing/Undefined
678,5236,2013-07-16 00:00:00,39.2384,-120.016317,1.0,B,Missing/Undefined
679,5240,2013-07-05 00:00:00,33.983333,-118.05,0.25,A,Miscellaneous
680,5268,2013-07-06 00:00:00,33.125465000000005,-117.015907,5.0,B,Missing/Undefined
681,5276,2013-07-05 00:00:00,37.7261159,-120.9219523,0.01,A,Miscellaneous
682,5278,2013-07-24 00:00:00,32.716831,-116.8759,0.1,A,Missing/Undefined
683,5280,2013-07-20 00:00:00,34.05,-118.066666,0.12,A,Missing/Undefined
684,5285,2013-07-11 00:00:00,39.71612800000001,-121.521125,1.0,B,Miscellaneous
685,5289,2013-07-09 00:00:00,35.61666599999999,-118.9,193.0,D,Missing/Undefined
686,5295,2013-07-10 00:00:00,38.890298,-121.279194,3.0,B,Debris Burning
687,5300,2013-07-02 00:00:00,35.68333300000001,-118.3,0.1,A,Missing/Undefined
688,5302,2013-07-12 00:00:00,39.224182,-121.464028,0.1,A,Missing/Undefined
689,5306,2013-07-14 00:00:00,38.664551,-120.966507,0.99,B,Missing/Undefined
690,5309,2013-07-19 00:00:00,40.69,-122.751667,1.0,B,Miscellaneous
691,5320,2013-07-06 00:00:00,40.206603,-121.01596,0.1,A,Missing/Undefined
692,5322,2013-07-09 00:00:00,37.95323,-121.9515,0.1,A,Missing/Undefined
693,5325,2013-07-16 00:00:00,36.9265,-121.5445,17.0,C,Miscellaneous
694,5331,2013-07-02 00:00:00,34.41631426,-118.9331382,0.1,A,Miscellaneous
695,5338,2013-07-21 00:00:00,37.088907,-121.599211,1.0,B,Missing/Undefined
696,5357,2013-07-15 00:00:00,37.367038,-119.630439,1.5,B,Miscellaneous
697,5360,2013-07-04 00:00:00,37.73293276,-120.9268176,0.2,A,Missing/Undefined
698,5361,2013-07-28 00:00:00,34.19941578,-118.6783603,1.0,B,Missing/Undefined
699,5364,2013-07-31 00:00:00,34.666666,-118.95,0.11,A,Missing/Undefined
700,5366,2013-07-26 00:00:00,38.013996,-121.919591,3.0,B,Missing/Undefined
701,5367,2013-07-07 00:00:00,34.304722,-117.3125,0.1,A,Miscellaneous
702,5379,2013-07-25 00:00:00,37.86828982,-122.5104335,0.01,A,Missing/Undefined
703,5391,2013-07-28 00:00:00,36.574883,-118.046383,0.2,A,Miscellaneous
704,5394,2013-07-30 00:00:00,35.01668333,-118.01668329999998,0.1,A,Missing/Undefined
705,5395,2013-07-27 00:00:00,37.08890142,-122.0897218,0.05,A,Missing/Undefined
706,5396,2013-07-23 00:00:00,34.8641407,-120.4472365,0.15,A,Missing/Undefined
707,5403,2013-07-30 00:00:00,34.733333,-120.383333,0.25,A,Missing/Undefined
708,5409,2013-07-04 00:00:00,41.806588,-124.18443899999998,1.0,B,Missing/Undefined
