,DATE,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,STAT_CAUSE_DESCR
206,2013-07-26 00:00:00,40.73111111,-122.80916670000002,0.75,B,Miscellaneous
207,2013-07-15 00:00:00,33.54194444,-116.71,0.1,A,Miscellaneous
208,2013-07-20 00:00:00,39.15111111,-120.77444440000001,0.25,A,Miscellaneous
209,2013-06-29 00:00:00,40.2325,-121.19027779999999,0.01,A,Miscellaneous
210,2013-09-05 00:00:00,41.76138889,-120.38083329999999,95.0,C,Miscellaneous
211,2013-03-07 00:00:00,34.81305556,-119.05166670000001,0.1,A,Debris Burning
212,2013-11-24 00:00:00,39.26611111,-120.03083329999998,0.1,A,Miscellaneous
213,2013-06-11 00:00:00,39.125,-120.1675,0.1,A,Miscellaneous
214,2013-03-01 00:00:00,32.84,-116.7127778,0.1,A,Miscellaneous
215,2013-09-10 00:00:00,40.65666667,-121.4825,22.0,C,Miscellaneous
216,2013-04-29 00:00:00,38.88444444,-120.7775,8.0,B,Miscellaneous
217,2013-07-31 00:00:00,41.44972222,-121.775,1.6,B,Miscellaneous
218,2013-12-28 00:00:00,37.75361111,-119.07694440000002,0.01,A,Miscellaneous
219,2013-04-22 00:00:00,40.81416667,-122.32944440000001,0.5,B,Debris Burning
220,2013-10-08 00:00:00,38.96694444,-120.36527779999999,0.1,A,Miscellaneous
221,2013-10-08 00:00:00,34.50416667,-118.2422222,0.1,A,Miscellaneous
222,2013-01-07 00:00:00,34.62083333,-118.4177778,0.1,A,Miscellaneous
223,2013-08-23 00:00:00,40.03305556,-121.87555559999998,11429.0,G,Miscellaneous
224,2013-07-24 00:00:00,35.48277778,-118.7113889,0.1,A,Miscellaneous
225,2013-05-31 00:00:00,34.04166667,-116.93944440000001,0.3,B,Miscellaneous
226,2013-08-18 00:00:00,34.25083333,-117.4436111,0.1,A,Miscellaneous
227,2013-05-02 00:00:00,40.76527778,-123.5702778,0.7,B,Debris Burning
228,2013-04-18 00:00:00,34.36777778,-118.5011111,0.5,B,Miscellaneous
229,2013-09-25 00:00:00,38.42583333,-120.43361110000001,0.5,B,Miscellaneous
230,2013-06-11 00:00:00,33.3125,-116.8486111,0.1,A,Miscellaneous
231,2013-01-17 00:00:00,34.43694444,-118.36916670000001,1.0,B,Miscellaneous
232,2013-03-22 00:00:00,39.80944444,-120.47916670000001,0.1,A,Miscellaneous
233,2013-07-11 00:00:00,33.02916667,-116.63472220000001,0.1,A,Debris Burning
234,2013-06-11 00:00:00,34.45,-118.5511111,0.1,A,Miscellaneous
235,2013-11-23 00:00:00,39.36194444,-122.94833329999999,7.0,B,Miscellaneous
236,2013-02-14 00:00:00,34.43527778,-118.37888889999999,0.5,B,Miscellaneous
237,2013-06-09 00:00:00,34.19861111,-117.4388889,1.0,B,Miscellaneous
